protocol,n,seed,originated,delivered,resolved,unresolved,unresolved_share,completion_rate,delivered_per_originated,stall_rate,delivered_per_slot_used,ceiling_utilisation,delivery_latency_mean,delivery_latency_p95,ack_latency_mean,first_hop_latency_mean,satellite,dropped_loop,dropped_ttl,blocked,stall_no_belief,belief_hops_mean,delivered_hops_mean,gossip_redundant_share,mpr_share
dv-dtn,800,5,1588,574,1142,446,0.28085642317380355,0.5026269702276708,0.3614609571788413,0.5980915596955583,0.0811192764273601,0.08577405857740586,43.26829268292683,135,49.924528301886795,8.600892857142858,545,22,1,698,9811,8.614009518821305,4.393728222996516,,
dv-dtn,1200,5,2383,1124,1794,589,0.24716743600503566,0.6265328874024526,0.4716743600503567,0.20385564672136613,0.0941767909509845,0.12153979238754327,44.7153024911032,125,53.73266078184111,8.292553191489361,589,80,1,2252,761,8.01032108828551,3.9626334519572954,,
dv-dtn,1600,5,3172,1738,2436,736,0.23203026481715006,0.7134646962233169,0.5479192938209332,0.14392072844134973,0.10874053682037164,0.14066951566951566,50.18066743383199,140,59.13632286995516,7.667434968719131,575,123,0,2489,169,7.058462409511869,4.3193325661680095,,
dv-dtn,2000,5,3971,2404,3080,891,0.22437673130193905,0.7805194805194805,0.605389070763032,0.13926024955436722,0.12446285270515144,0.15481710458526532,52.55698835274542,140,58.35928143712575,7.5055438225976765,537,138,1,2997,106,6.40094260874032,4.267054908485857,,
dv-dtn,3000,5,5953,3910,4800,1153,0.1936838568788846,0.8145833333333333,0.6568116915840753,0.12792245997584617,0.13883957105319225,0.17947635135135137,48.25217391304348,135,56.18674966651845,7.135310635310636,738,152,0,4056,50,5.914849446538419,4.078772378516624,,
dv-dtn,100,6,199,0,122,77,0.3869346733668342,0,0,1,0,0,0,0,0,0,122,0,0,0,4828,0,0,,
dv-dtn,200,6,398,6,247,151,0.3793969849246231,0.024291497975708502,0.01507537688442211,0.9991432855001071,0.75,0.009375,6,10,7.666666666666667,5,241,0,0,0,9330,1.3347280334728033,0.3333333333333333,,
dv-dtn,400,6,798,61,512,286,0.3583959899749373,0.119140625,0.07644110275689223,0.9834892044798522,0.21328671328671328,0.02293233082706767,33.868852459016395,95,37.92857142857143,22.43859649122807,450,1,0,0,17025,3.770857362552864,2.8688524590163933,,
dv-dtn,600,6,1196,204,786,410,0.342809364548495,0.2595419847328244,0.1705685618729097,0.9139269710279959,0.10515463917525773,0.047082717872968985,46.05882352941177,140,49.39156626506024,14.926517571884984,582,0,0,11,20544,7.0693908373888235,4.294117647058823,,
dv-dtn,800,6,1592,553,1114,478,0.30025125628140703,0.4964093357271095,0.3473618090452261,0.5539492242595205,0.07285902503293808,0.09875,59.19529837251356,140,64.44339622641509,9.989941324392289,532,28,1,910,8466,8.74417206886189,4.533453887884268,,
dv-dtn,1200,6,2378,1462,1871,507,0.21320437342304457,0.7814003206841261,0.6148023549201009,0.13858971753708593,0.11496422112133364,0.19957409631975537,54.30506155950752,135,62.786867599569426,7.481302243730752,319,90,0,1267,734,7.0019282516096,4.728454172366621,,
dv-dtn,1600,6,3180,2122,2552,628,0.19748427672955976,0.8315047021943573,0.6672955974842767,0.11051782635296736,0.1326913456728364,0.23939530685920576,47.81526861451461,130,58.6383701188455,6.942988204456094,337,92,1,1595,369,6.424175646769181,4.421300659754948,,
dv-dtn,2000,6,3965,2754,3226,739,0.18638083228247163,0.8536887786732796,0.694577553593947,0.0969579108209474,0.14120904476234425,0.22252747252747254,48.42265795206972,130,58.70013568521031,6.9418238993710695,337,135,0,1904,155,6.146097800106374,4.315541031227306,,
dv-dtn,3000,6,5952,4300,4929,1023,0.171875,0.8723879082978292,0.7224462365591398,0.08231619873163576,0.14932629531879427,0.266828832406672,48.42418604651163,130,58.85806451612903,6.5731643811838225,467,162,0,2467,85,5.891206811576962,4.263255813953489,,
dv-dtn,100,7,197,0,129,68,0.34517766497461927,0,0,1,0,0,0,0,0,0,129,0,0,0,4782,0,0,,
dv-dtn,200,7,398,2,255,143,0.3592964824120603,0.00784313725490196,0.005025125628140704,0.9997887398331045,1,0.009025270758122744,4.5,10,4.5,0,253,0,0,0,9465,1,0,,
dv-dtn,400,7,797,41,524,273,0.342534504391468,0.07824427480916031,0.05144291091593475,0.9901934077907927,0.22777777777777777,0.0640625,28.24390243902439,65,39.125,9.342105263157896,483,0,0,0,18175,4.207908927501498,3.3658536585365852,,
dv-dtn,600,7,1195,205,821,374,0.3129707112970711,0.2496954933008526,0.17154811715481172,0.938946148433296,0.13898305084745763,0.128125,39.86829268292683,100,53.15862068965517,12.408560311284047,615,1,0,28,22643,6.046698704554952,4.658536585365853,,
dv-dtn,800,7,1589,398,1116,473,0.2976714915040906,0.35663082437275984,0.250471994965387,0.8471882165481326,0.10122075279755849,0.10066774585188183,49.608040201005025,140,58.28086419753087,12.622832369942197,709,9,0,308,21460,7.202345366750977,3.9849246231155777,,
dv-dtn,1200,7,2384,1032,1763,621,0.26048657718120805,0.5853658536585366,0.43288590604026844,0.14773793880232777,0.07577092511013216,0.14591109602986088,57.68313953488372,140,61.79066478076379,8.226190476190476,598,131,2,1493,822,8.733646716101696,4.770348837209302,,
dv-dtn,1600,7,3173,1747,2439,734,0.23132682004412228,0.7162771627716277,0.5505830444374409,0.14435091755110574,0.10674569228889161,0.19805459822238344,51.72925014310246,135,59.6656976744186,7.64089121887287,555,137,0,2465,266,6.947428377526783,4.412707498568976,,
dv-dtn,2000,7,3975,2538,3163,812,0.20427672955974843,0.8024027821688271,0.6384905660377358,0.1360079605590484,0.13286566851638573,0.21621345328153754,49.99211977935382,135,56.63960113960114,7.339439937189217,497,128,0,2826,159,6.234998685079825,4.2718676122931445,,
dv-dtn,3000,7,5960,4067,4842,1118,0.18758389261744968,0.8399421726559273,0.6823825503355705,0.12706313017789483,0.1496045613389737,0.22430947758559833,44.59134497172363,130,54.00483325277912,6.9275741710296685,618,157,0,3861,68,5.7438813118874945,3.981313007130563,,
dv-dtn,100,8,200,11,127,73,0.365,0.08661417322834646,0.055,0.9962095875139353,0.6470588235294118,0.015260821309655937,14.636363636363637,95,17.454545454545453,5,116,0,0,0,4468,1.576555023923445,0.5454545454545454,,
dv-dtn,200,8,400,21,250,150,0.375,0.084,0.0525,0.9954909254875437,0.525,0.018472906403940885,18.19047619047619,100,21.952380952380953,20.428571428571427,229,0,0,0,8831,1.8456549935149158,0.9047619047619048,,
dv-dtn,400,8,792,128,524,268,0.3383838383838384,0.24427480916030533,0.16161616161616163,0.9684026476832771,0.25296442687747034,0.052857614800132145,30.359375,105,41.41129032258065,12.71311475409836,396,0,0,1,15481,3.7635596625150662,2.8046875,,
dv-dtn,600,8,1193,295,815,378,0.316848281642917,0.3619631901840491,0.24727577535624476,0.8784856700232377,0.11752988047808766,0.10226012201885745,44.159322033898306,135,45.13333333333333,18.056053811659194,504,16,0,50,18034,6.663213097979023,4.240677966101695,,
dv-dtn,800,8,1588,636,1143,445,0.28022670025188917,0.5564304461942258,0.4005037783375315,0.6544427210281409,0.10195575504969541,0.1653150343106675,46.9937106918239,140,52.147751605995715,12.439285714285715,481,26,0,533,11245,8.064009161570137,4.485849056603773,,
dv-dtn,1200,8,2379,1157,1757,622,0.2614543926019336,0.6585088218554354,0.48633879781420764,0.17174908129714395,0.09005993617186892,0.2702260837070254,51.916162489196196,140,58.861068702290076,7.669885864793678,505,95,0,1884,725,7.617442687530777,4.742437337942956,,
dv-dtn,1600,8,3172,1919,2494,678,0.2137452711223203,0.7694466720128308,0.6049810844892812,0.14357187025690032,0.12595996061700032,0.24076583358426182,47.73788431474726,135,56.607321131447584,7.481020942408377,470,105,0,2409,115,6.439493161705551,4.144346013548724,,
dv-dtn,2000,8,3963,2575,3206,757,0.1910169063840525,0.8031815346225827,0.6497602826141812,0.13171235448742025,0.139204238296032,0.2632708980860461,47.11067961165048,130,56.57468184862692,7.384896785994251,503,128,0,2674,110,6.107922481017853,4.155339805825243,,
dv-dtn,3000,8,5948,4007,4815,1133,0.19048419636852723,0.8321910695742472,0.6736718224613315,0.12841582266386398,0.14642256815025945,0.24382971473079545,45.716745695033694,130,55.46039366298608,6.882281130101151,636,172,0,3945,49,5.827445652173913,4.054404791614674,,
dv-dtn,100,9,198,6,130,68,0.3434343434343434,0.046153846153846156,0.030303030303030304,0.9982754904074154,0.75,0.009375,6.166666666666667,10,7.5,6,124,0,0,0,4631,1.3235294117647058,0.3333333333333333,,
dv-dtn,200,9,395,23,260,135,0.34177215189873417,0.08846153846153847,0.05822784810126582,0.995353982300885,0.5476190476190477,0.021170839469808543,10.826086956521738,15,14.347826086956522,9.25,237,0,0,0,8994,1.8074398249452954,0.8260869565217391,,
dv-dtn,400,9,792,216,569,223,0.2815656565656566,0.37961335676625657,0.2727272727272727,0.9387085514834206,0.2460136674259681,0.05475562766173191,27.49074074074074,80,37.56716417910448,9.62,353,0,0,0,13447,4.061243355673677,3,,
dv-dtn,600,9,1184,408,834,350,0.2956081081081081,0.4892086330935252,0.34459459459459457,0.8221671302454953,0.13872832369942195,0.07141856882789525,46.23039215686274,140,48.759530791788855,9.191972076788831,425,1,0,263,13298,6.151941211451874,3.5784313725490198,,
dv-dtn,800,9,1580,717,1167,413,0.26139240506329114,0.6143958868894601,0.45379746835443036,0.41262276140958987,0.088148512417015,0.1133776091081594,48.84937238493724,135,54.833333333333336,9.637801204819278,426,24,0,709,4927,8.122086124401914,4.140864714086471,,
dv-dtn,1200,9,2380,1237,1805,575,0.2415966386554622,0.6853185595567867,0.5197478991596639,0.20588620870477192,0.10210482872472142,0.15082422941865004,48.42118027485853,140,54.85730994152047,8.151785714285714,499,67,2,1982,1090,7.216174644854371,4.145513338722716,,
dv-dtn,1600,9,3168,1963,2522,646,0.2039141414141414,0.7783505154639175,0.6196338383838383,0.13072462197170887,0.1223891763825675,0.1951913133402275,46.341823739174735,130,56.5270979020979,7.086627140974967,458,100,1,2074,299,6.70498831493271,4.2954661232806925,,
dv-dtn,2000,9,3963,2680,3205,758,0.1912692404743881,0.8361934477379095,0.6762553620994196,0.09346659263372203,0.13679052674561046,0.18398506151142355,47.13955223880597,135,53.769911504424776,7.075992637391533,396,128,1,1904,90,6.195158801800244,4.282089552238806,,
dv-dtn,3000,9,5944,4192,4868,1076,0.1810228802153432,0.8611339359079704,0.7052489905787349,0.10268862159902237,0.15024551091358732,0.1925550288465072,46.37881679389313,130,54.12982605006364,6.782006313574184,556,120,0,3103,56,5.821319779725591,4.125715648854962,,
dv-dtn,100,10,200,0,130,70,0.35,0,0,1,0,0,0,0,0,0,130,0,0,0,4855,0,0,,
dv-dtn,200,10,400,8,256,144,0.36,0.03125,0.02,0.9987355110642782,0.6666666666666666,0.012499999999999999,6.625,10,9.125,5.25,248,0,0,0,9478,1.5,0.5,,
dv-dtn,400,10,799,52,518,281,0.35168961201501875,0.10038610038610038,0.06508135168961202,0.9899229074889868,0.28415300546448086,0.05416666666666667,19.115384615384617,45,27.6,14.215686274509803,466,0,0,0,17977,3.379821958456973,2.4038461538461537,,
dv-dtn,600,10,1193,232,819,374,0.3134953897736798,0.28327228327228327,0.1944677284157586,0.870238152283291,0.08567208271787297,0.0854449027695934,35.47844827586207,125,40.37433155080214,19.278372591006423,581,6,0,145,17957,7.777615990469257,3.336206896551724,,
dv-dtn,800,10,1593,525,1141,452,0.2837413684871312,0.4601226993865031,0.3295668549905838,0.6373501781665047,0.07815989280928987,0.15543581241117954,47.05714285714286,140,49.421652421652425,14.065800865800865,547,67,2,714,11028,9.161202912926717,4.247619047619048,,
dv-dtn,1200,10,2389,1424,1881,508,0.21264127249895354,0.7570441254651781,0.5960652992884052,0.11689059500959698,0.10316597841049047,0.24722222222222223,53.826544943820224,140,59.380108991825615,7.416849495392716,333,118,6,950,837,7.9367560099475,4.962780898876405,,
dv-dtn,1600,10,3177,1839,2525,652,0.20522505508341202,0.7283168316831683,0.5788479697828139,0.17554081027134916,0.12032977818491133,0.22494862511008906,46.141381185426866,135,55.55555555555556,7.767746156362447,539,145,2,3052,174,6.505555017278687,4.0679717237629145,,
dv-dtn,2000,10,3978,2636,3240,738,0.18552036199095023,0.8135802469135802,0.6626445449974862,0.11586175326161596,0.136481308895102,0.24707558488302336,46.090667678300456,135,53.65716429107277,6.881922675026123,477,127,0,2336,164,6.2218181584956005,4.147951441578149,,
dv-dtn,3000,10,5955,3981,4839,1116,0.18740554156171285,0.8226906385616863,0.6685138539042821,0.12502713262426746,0.14108516142750824,0.29499377556464523,46.51042451645315,130,55.34038997214485,7.02884949600278,699,158,1,3937,61,5.9882334437156475,4.085405676965586,,
dv-dtn,100,11,196,7,122,74,0.37755102040816324,0.05737704918032787,0.03571428571428571,0.9972652689152234,0.5833333333333334,0.010937500000000001,6.714285714285714,15,9.428571428571429,5,115,0,0,0,4376,1.7413249211356467,0.7142857142857143,,
dv-dtn,200,11,398,11,248,150,0.3768844221105528,0.04435483870967742,0.02763819095477387,0.9974602473498233,0.4782608695652174,0.013297872340425532,8.090909090909092,20,11.727272727272727,5.142857142857143,237,0,0,0,9021,1.866913123844732,0.9090909090909091,,
dv-dtn,400,11,795,25,495,300,0.37735849056603776,0.050505050505050504,0.031446540880503145,0.9963407973784817,0.373134328358209,0.021287465940054498,10.32,20,16.2,5.5,470,0,0,0,18217,2.570306362922231,1.4,,
dv-dtn,600,11,1193,173,774,419,0.3512154233025985,0.2235142118863049,0.14501257334450965,0.9495801864900215,0.14476987447698744,0.06973556917123508,41.26011560693642,125,44.75182481751825,20.574380165289256,601,0,0,11,22460,5.371682450602128,3.5491329479768785,,
dv-dtn,800,11,1593,556,1115,478,0.30006277463904585,0.49865470852017935,0.3490269930947897,0.6577761475581638,0.08513244526106263,0.12305240793201133,56.76978417266187,145,57.74611398963731,9.484905660377358,527,32,0,650,11850,8.159882869692533,4.6852517985611515,,
dv-dtn,1200,11,2387,1071,1723,664,0.27817343946376205,0.6215902495647128,0.44868035190615835,0.1392859352762824,0.07699496764917325,0.15610424440298507,56.34827264239029,140,62.80917159763314,7.796409807355516,535,115,2,1545,674,8.454389230989547,4.636788048552755,,
dv-dtn,1600,11,3182,1789,2442,740,0.23255813953488372,0.7325962325962326,0.5622250157133878,0.15575550729134346,0.10957981134386867,0.18946454291281878,52.788708775852434,135,62.09368836291913,7.641286511322613,523,130,0,2615,356,6.982134160200006,4.609837898267188,,
dv-dtn,2000,11,3972,2494,3145,827,0.2082074521651561,0.7930047694753577,0.6278952668680765,0.12100342075256554,0.12941054379410544,0.2092001073681385,46.247794707297516,130,56.91329479768786,7.1427824267782425,511,139,1,2467,157,6.435986759649066,4.215316760224539,,
dv-dtn,3000,11,5952,3984,4807,1145,0.192372311827957,0.8287913459538173,0.6693548387096774,0.12202531645569625,0.14359861591695502,0.23579545454545459,46.89533132530121,135,55.684128630705395,7.0198744769874475,659,163,1,3771,49,5.966870551082172,4.119226907630522,,
dv-dtn,100,12,197,4,124,73,0.37055837563451777,0.03225806451612903,0.02030456852791878,0.9987445072190835,0.6666666666666666,0.012499999999999999,7.25,15,10,4.5,120,0,0,0,4773,1.5063291139240507,0.5,,
dv-dtn,200,12,394,9,245,149,0.37817258883248733,0.036734693877551024,0.02284263959390863,0.9984889368591473,0.6428571428571429,0.013066202090592335,7.666666666666667,15,10.88888888888889,5.666666666666667,236,0,0,0,9251,1.5670886075949366,0.6666666666666666,,
dv-dtn,400,12,791,24,501,290,0.3666245259165613,0.04790419161676647,0.03034134007585335,0.9968259091887239,0.4067796610169492,0.026019080659150044,8.541666666666666,20,13.666666666666666,5.318181818181818,477,0,0,0,18521,2.293643688451209,1.25,,
dv-dtn,600,12,1185,263,799,386,0.32573839662447257,0.32916145181476847,0.2219409282700422,0.7987742594484167,0.07026449372161368,0.10124730520480443,50.965779467680605,135,57.395348837209305,12.605042016806722,531,5,0,406,14397,8.837419174768572,4.129277566539924,,
dv-dtn,800,12,1586,413,1078,508,0.3203026481715006,0.38311688311688313,0.2604035308953342,0.5175609468154182,0.05053224030343815,0.14699601366742598,56.31476997578692,140,62.30847457627119,10.95617529880478,625,39,1,931,7788,9.95565749235474,4.675544794188862,,
dv-dtn,1200,12,2381,1102,1734,647,0.27173456530869383,0.635524798154556,0.4628307433851323,0.18042697902890614,0.08467803903488551,0.20522943980929675,57.73230490018149,140,62.518167456556085,7.9740431148262205,565,67,0,1934,896,8.06049303701088,4.492740471869329,,
dv-dtn,1600,12,3176,1693,2395,781,0.24590680100755669,0.7068893528183716,0.5330604534005038,0.13619963920625378,0.09821324979696021,0.24627603863609915,56.79326639102185,140,64.04615384615384,7.564605822701996,572,129,1,2145,532,7.42597554440493,4.508564678086238,,
dv-dtn,2000,12,3967,2260,3060,907,0.22863624905470128,0.738562091503268,0.5697000252079657,0.1382439398457802,0.11172631995254104,0.2344009293063392,52.2641592920354,130,61.84456780333069,7.352619233776387,655,143,2,3026,185,6.707514547285896,4.221681415929203,,
dv-dtn,3000,12,5941,3908,4675,1266,0.21309543847837065,0.8359358288770053,0.6578017168826796,0.11949723539897872,0.13410198339166837,0.2732867132867133,53.38306038894575,135,59.361293582617485,6.95712044622625,581,186,0,3849,69,6.087537350544691,4.359007164790174,,
dv-dtn,100,13,198,15,129,69,0.3484848484848485,0.11627906976744186,0.07575757575757576,0.9947271893626777,0.6521739130434783,0.021234428086070213,7,15,10.733333333333333,4.9,114,0,0,0,4339,1.6786324786324787,0.6666666666666666,,
dv-dtn,200,13,393,38,254,139,0.35368956743002544,0.14960629921259844,0.09669211195928754,0.989014841650111,0.40425531914893614,0.022134203168685928,11.5,30,17.263157894736842,7.357142857142857,216,0,0,0,8463,2.390501319261214,1.4736842105263157,,
dv-dtn,400,13,791,138,537,254,0.3211125158027813,0.2569832402234637,0.17446270543615677,0.9739436177560118,0.3325301204819277,0.04063604240282685,16.94927536231884,85,23.290076335877863,21.939393939393938,399,0,0,0,15510,2.7271518145544364,1.6521739130434783,,
dv-dtn,600,13,1190,350,839,351,0.2949579831932773,0.4171632896305125,0.29411764705882354,0.8926504481434059,0.16698473282442747,0.08529927861181517,41.177142857142854,130,48.489208633093526,9.5675057208238,488,1,0,86,17321,5.326470588235294,3.6942857142857144,,
dv-dtn,800,13,1581,646,1172,409,0.25869702719797594,0.5511945392491467,0.40860215053763443,0.6206158601830936,0.10122218740206831,0.11667389105620576,45.87925696594427,130,51.888429752066116,13.576198630136986,490,36,0,695,9664,8.046510532020168,4.13312693498452,,
dv-dtn,1200,13,2388,1363,1850,538,0.22529313232830822,0.7367567567567568,0.5707705192629816,0.18114864864864866,0.11246802541463817,0.19338819523269016,52.41526045487895,135,56.840673575129536,7.536400178651183,408,78,1,1462,1182,7.183652285300971,4.374908290535584,,
dv-dtn,1600,13,3171,1858,2437,734,0.2314727215389467,0.7624128026261797,0.5859350362661621,0.1567172148654421,0.11764705882352941,0.21025710664493932,55.115177610333696,140,59.57786885245902,7.3456992777413,495,84,0,2609,301,6.712017719001851,4.491388589881593,,
dv-dtn,2000,13,3971,2379,3120,851,0.21430370183832786,0.7625,0.599093427348275,0.13026384763236065,0.11948769462581617,0.2135700948003447,49.78478352248844,135,56.470367591897976,7.225510738606601,572,168,1,2816,118,6.646214560716788,4.373266078184111,,
dv-dtn,3000,13,5955,4149,4865,1090,0.18303946263643997,0.8528263103802672,0.6967254408060454,0.11124435888534734,0.14732618421987076,0.263221336852256,50.225114485418175,135,56.142563046834795,6.953763253954459,540,176,0,3427,70,5.959554508496487,4.234514340805013,,
dv-dtn,100,14,197,8,128,69,0.350253807106599,0.0625,0.04060913705583756,0.9974386339381003,0.6666666666666666,0.010266940451745381,6.625,15,9.375,5,120,0,0,0,4665,1.4371584699453552,0.5,,
dv-dtn,200,14,397,22,253,144,0.36272040302267,0.08695652173913043,0.055415617128463476,0.9947760364565966,0.46808510638297873,0.02133436772692009,7.818181818181818,20,12.227272727272727,4.823529411764706,231,0,0,0,8943,2.1536842105263156,1.0454545454545454,,
dv-dtn,400,14,790,166,537,253,0.320253164556962,0.3091247672253259,0.21012658227848102,0.946152848060205,0.2,0.07410714285714286,29.198795180722893,85,44.24657534246575,8.467455621301776,371,0,0,0,14575,4.987494789495623,3.746987951807229,,
dv-dtn,600,14,1186,401,866,320,0.26981450252951095,0.4630484988452656,0.33811129848229343,0.8895184135977338,0.18694638694638693,0.1253125,28.374064837905237,90,43.429022082018925,6.827354260089686,451,14,0,22,17224,5.1776053454036,3.947630922693267,,
dv-dtn,800,14,1584,820,1221,363,0.22916666666666666,0.6715806715806716,0.5176767676767676,0.6199280004881322,0.13164231818911543,0.1573292402148887,41.47195121951219,115,50.7901023890785,8.568523430592396,356,44,1,224,9911,6.48117303881182,4.103658536585366,,
dv-dtn,1200,14,2375,1347,1882,493,0.20757894736842106,0.7157279489904357,0.5671578947368421,0.1731288840853823,0.11004002940936199,0.17299393814856673,45.33110616184113,135,56.00842358604091,7.759679572763685,447,87,1,1526,998,7.5483401506047345,4.016332590942836,,
dv-dtn,1600,14,3171,1929,2507,664,0.20939766635130874,0.7694455524531313,0.6083254493850521,0.11903853491033956,0.11934665594258492,0.2072767127997937,49.11664074650078,135,56.38544474393531,7.233979625369701,431,145,2,2021,141,6.847094825915638,4.386210471747019,,
dv-dtn,2000,14,3955,2448,3130,825,0.20859671302149177,0.7821086261980831,0.6189633375474084,0.12580964375674708,0.12595832261384102,0.2510460251046025,48.384803921568626,135,55.87295401402962,7.14641173389209,530,151,1,2678,94,6.587078958353402,4.290849673202614,,
dv-dtn,3000,14,5939,3937,4808,1131,0.19043610035359487,0.8188435940099834,0.6629062131671999,0.12083373049915802,0.1422840621611854,0.21127591980423302,44.487934975869955,135,53.82727272727273,6.8916973845883795,704,166,1,3706,67,5.870868444996216,3.9494538989077976,,
dv-dtn,100,15,200,1,116,84,0.42,0.008620689655172414,0.005,0.9997868258367086,1,0.04807692307692307,133,135,133,0,115,0,0,0,4690,1,0,,
dv-dtn,200,15,399,12,243,156,0.39097744360902253,0.04938271604938271,0.03007518796992481,0.998241178410465,0.75,0.013333333333333332,11.416666666666666,55,14.5,6,231,0,0,0,9081,1.5098468271334793,0.5,,
dv-dtn,400,15,797,87,514,283,0.35508155583437895,0.16926070038910507,0.10915934755332497,0.9836882377365206,0.31636363636363635,0.04782321899736148,13.931034482758621,30,21.53488372093023,9.297619047619047,427,0,0,0,16568,3.1092348284960423,1.9080459770114941,,
dv-dtn,600,15,1188,309,818,370,0.3114478114478115,0.37775061124694376,0.2601010101010101,0.8884347198845877,0.1331896551724138,0.11913942011104256,33.84789644012945,125,43.295719844357976,11.540201005025125,509,0,0,19,18439,6.6263168226133615,4.229773462783172,,
dv-dtn,800,15,1584,537,1143,441,0.2784090909090909,0.46981627296587924,0.3390151515151515,0.737669119392357,0.09717698154180239,0.14063482086737902,49.167597765363126,140,53.11807228915663,16.942857142857143,586,20,0,421,15090,7.435897435897436,4.264432029795159,,
dv-dtn,1200,15,2382,1178,1805,577,0.24223341729638959,0.6526315789473685,0.4945424013434089,0.1928927680798005,0.09099335702147382,0.17872314601286562,54.68421052631579,140,61.504672897196265,8.179064587973274,540,86,1,1990,1061,8.11052084025057,4.438030560271647,,
dv-dtn,1600,15,3169,1568,2375,794,0.25055222467655414,0.6602105263157895,0.49479331019248973,0.16202621684788132,0.09507063602740556,0.19448303234768805,52.640306122448976,135,62.29478458049886,7.63003300330033,676,129,2,2809,336,7.427043030376769,4.246173469387755,,
dv-dtn,2000,15,3975,2285,3091,884,0.22238993710691823,0.7392429634422517,0.5748427672955975,0.16319353998437092,0.1185473411154345,0.20343660968660968,48.306345733041574,135,55.14980988593156,7.606553079947576,658,145,3,3523,208,6.4780222255110775,4.035010940919038,,
dv-dtn,3000,15,5955,3635,4684,1271,0.21343408900083963,0.7760461144321094,0.6104114189756508,0.1487549535695274,0.12628543635352973,0.20559024478530386,49.01568088033012,135,54.80453400503778,7.422167746454211,901,147,1,4918,86,6.223749904313139,4.13837689133425,,
dv-dtn,100,16,199,4,123,76,0.38190954773869346,0.032520325203252036,0.020100502512562814,0.9986993279861262,0.6666666666666666,0.012499999999999999,6,10,9,4.5,119,0,0,0,4607,1.4968944099378882,0.5,,
dv-dtn,200,16,398,4,253,145,0.36432160804020103,0.015810276679841896,0.010050251256281407,0.9993584946006628,0.6666666666666666,0.017421602787456445,6.75,10,9.5,6,249,0,0,0,9347,1.4820143884892085,0.5,,
dv-dtn,400,16,795,25,519,276,0.3471698113207547,0.04816955684007707,0.031446540880503145,0.996431660899654,0.3787878787878788,0.026041666666666668,10.76,25,17.3,5.1,494,0,0,0,18428,2.696142991533396,1.56,,
dv-dtn,600,16,1196,75,780,416,0.34782608695652173,0.09615384615384616,0.06270903010033445,0.9829662373294719,0.16778523489932887,0.053388382687927116,19.226666666666667,65,29.647058823529413,5.7,705,0,0,19,25762,4.9437009690816796,3.12,,
dv-dtn,800,16,1591,522,1144,447,0.2809553739786298,0.4562937062937063,0.32809553739786296,0.5272503840245776,0.06784507408370159,0.18858381502890173,57.808429118773944,145,62.781931464174455,9.806502775574941,583,39,0,1127,7395,9.142886717456111,4.609195402298851,,
dv-dtn,1200,16,2385,1387,1839,546,0.2289308176100629,0.7542142468733007,0.5815513626834381,0.21197225776042017,0.11851661967017005,0.21671875,54.97332372025955,135,63.364367816091956,7.771084337349397,398,54,0,1762,1346,6.836204711043506,4.366979091564528,,
dv-dtn,1600,16,3172,1909,2480,692,0.21815889029003782,0.769758064516129,0.601828499369483,0.19162830532062947,0.12640709839756323,0.21476464764647646,51.03771608171818,135,60.737132352941174,7.630585898709037,488,81,2,2696,830,6.3810272579167915,4.229963331587219,,
dv-dtn,2000,16,3973,2616,3180,793,0.19959728165114524,0.8226415094339623,0.6584445003775484,0.13134070333469816,0.13700638944170943,0.2580899763220205,49.28019877675841,135,61.26825741142444,7.076418067226891,444,120,0,2339,519,6.206618162636458,4.282110091743119,,
dv-dtn,3000,16,5960,4168,4914,1046,0.175503355704698,0.8481888481888482,0.6993288590604027,0.10927868852459022,0.1534214304118968,0.22938405318540042,44.45369481765835,130,53.91135972461274,6.844278000348371,602,144,0,3246,65,5.740941267394508,3.9455374280230324,,
dv-dtn,100,17,198,4,125,73,0.3686868686868687,0.032,0.020202020202020204,0.9991471215351813,1,0.0062499999999999995,4.75,10,4.75,0,121,0,0,0,4686,1,0,,
dv-dtn,200,17,398,14,251,147,0.3693467336683417,0.055776892430278883,0.035175879396984924,0.9980626412657411,0.7777777777777778,0.00875,6.714285714285714,20,7.461538461538462,4.25,237,0,0,0,9273,1.431095406360424,0.42857142857142855,,
dv-dtn,400,17,796,59,508,288,0.36180904522613067,0.11614173228346457,0.07412060301507538,0.9837715578173594,0.20557491289198607,0.028685336444963044,23.847457627118644,70,31.115384615384617,7.2,449,0,0,0,17372,4.238632093198046,3.1016949152542375,,
dv-dtn,600,17,1195,220,803,392,0.32803347280334727,0.273972602739726,0.18410041841004185,0.8962850435022787,0.09764758100310697,0.05508814102564103,40.4,120,44.39890710382514,19.504950495049506,578,5,0,55,19363,7.457484595868068,3.6227272727272726,,
dv-dtn,800,17,1591,491,1124,467,0.29352608422375864,0.43683274021352314,0.30861093651791327,0.6824986045567565,0.07847211123541634,0.11032716160345137,51.32790224032586,140,55.17741935483871,15.193430656934307,619,14,0,717,12640,8.38557766864823,3.979633401221996,,
dv-dtn,1200,17,2385,1211,1777,608,0.2549266247379455,0.6814856499718627,0.5077568134171908,0.1969161580469001,0.09688,0.1899786646586345,54.48472336911643,135,61.548209366391184,8.121929824561404,487,79,0,2031,978,7.521739607326972,4.500412881915772,,
